t,nu,I12
0.02397,23186220122.35877,-0.5077374035416001
0.02398,23190368338.98751,-0.5209375407627304
0.02399,23194514870.190746,-0.5145529756640853
0.024,23198659872.89667,-0.5209375407627304
0.02401,23202803504.033485,-0.5145529756640853
0.02402,23206945920.529396,-0.5209375407627304
0.02403,23211087279.312595,-0.5187751731838088
0.02404,23215227737.3113,-0.5187751731838088
0.02405,23219367451.453693,-0.5033670414105182
0.02406,23223506578.66799,-0.5098537632996936
0.02407,23227645275.882397,-0.48099517290338417
0.02408,23231783700.02511,-0.47660243091058313
0.02409,23235922008.02432,-0.48099517290338417
0.0241,23240060356.80825,-0.46358632497276536
0.02411,23244198903.30508,-0.4474373701426829
0.02412,23248337804.44303,-0.4433510985214727
0.02413,23252477217.150295,-0.43226732105843585
0.02414,23256617298.355083,-0.4100997661323622
0.02415,23260758204.985584,-0.39901598866932536
0.02416,23264900093.970013,-0.38032176462128053
0.02417,23269043122.23656,-0.3579498961141464
0.02418,23273187446.713436,-0.34998291140784576
0.02419,23277333224.32884,-0.33251332389110455
0.0242,23281480612.01097,-0.30202022484631097
0.02421,23285629766.688034,-0.2759442410552175
0.02422,23289780845.28824,-0.25727648783204266
0.02423,23293934004.739773,-0.24609055357847567
0.02424,23298089401.970848,-0.22371868507134152
0.02425,23302247193.90966,-0.20971762320196533
0.02426,23306407537.48442,-0.1876420839175479
0.02427,23310570589.623325,-0.17499145570392288
0.02428,23314736507.254578,-0.1330053295564418
0.02429,23318905447.306374,-0.1011299793694864
0.0243,23323077566.706924,-0.07830153977496958
0.02431,23327253022.384426,-0.06622661785325225
0.02432,23331431971.267086,-0.05518884821104354
0.02433,23335614570.283096,-0.011185934253567082
0.02434,23339800976.360672,0.0
0.02435,23343991346.428005,0.022371868507134164
0.02436,23348185837.413307,0.044335109852147184
0.02437,23352384606.24477,0.06622661785325212
0.02438,23356587809.8506,0.07726438749546083
0.02439,23360795605.159004,0.09975399716733131
0.0244,23365008149.09818,0.12304527678923778
0.02441,23369225598.59632,0.1434910053487131
0.02442,23373448110.581646,0.15517288448251543
0.02443,23377675841.982346,0.20412414523193156
0.02444,23381908949.726627,0.1876420839175479
0.02445,23386147590.74269,0.19867985355975662
0.02446,23390391921.95874,0.22371868507134152
0.02447,23394642100.30297,0.24948506639458304
0.02448,23398898282.703594,0.2584432806109093
0.02449,23403160626.088802,0.22967628561139858
0.0245,23407429287.38681,0.2696799449852967
0.02451,23411704423.525806,0.2796483563391767
0.02452,23415986191.434002,0.3061862178478971
0.02453,23420274748.039593,0.2759442410552173
0.02454,23424570250.27079,0.2881782140389571
0.02455,23428872855.055786,0.28698201069742607
0.02456,23433182719.322792,0.3033899381084588
0.02457,23437500000.0,0.3033899381084588
0.02458,23441822140.37379,0.30202022484631086
0.02459,23446146473.582645,0.31752644813856
0.0246,23450472991.332943,0.2881782140389571
0.02461,23454801685.331043,0.29083429059274374
0.02462,23459132547.283337,0.2921532737340714
0.02463,23463465568.896175,0.2649064714130086
0.02464,23467800741.875946,0.2649064714130086
0.02465,23472138057.92901,0.2835057572665714
0.02466,23476477508.76174,0.2584432806109093
0.02467,23480819086.080513,0.2359699518621348
0.02468,23485162781.5917,0.21059177179769958
0.02469,23489508587.00167,0.2268046058132573
0.0247,23493856494.0168,0.21546437552259443
0.02471,23498206494.34345,0.19016088231064027
0.02472,23502558579.688004,0.1677890138035061
0.02473,23506912741.756824,0.14541714529637195
0.02474,23511268972.256294,0.1474229937786172
0.02475,23515627262.892776,0.12474253319729145
0.02476,23519987605.37264,0.08948747402853653
0.02477,23524349991.402264,0.06711560552140237
0.02478,23528714412.688015,0.0447437370142682
0.02479,23533080860.936275,0.011083777463036825
0.0248,23537449327.853397,0.01134023029066287
0.02481,23541819805.145775,-0.022371868507134164
0.02482,23546192284.51976,-0.03402069087198861
0.02483,23550566757.681744,-0.0671156055214025
0.02484,23554943216.33808,-0.0793816120346401
0.02485,23559321652.195145,-0.12360330811826102
0.02486,23563702056.95932,-0.13423121104280486
0.02487,23568084422.336964,-0.15876322406928006
0.02488,23572468740.03446,-0.1910232943645853
0.02489,23576855001.758167,-0.20412414523193156
0.0249,23581243199.214466,-0.2359699518621348
0.02491,23585633324.109734,-0.25727648783204266
0.02492,23590025368.15033,-0.2721655269759087
0.02493,23594419323.042633,-0.2921532737340716
0.02494,23598815180.493008,-0.3175264481385601
0.02495,23603212932.20784,-0.3467639618605793
0.02496,23607612569.893482,-0.36913583036771347
0.02497,23612014085.256325,-0.3820465887291706
0.02498,23616417470.002724,-0.4045199174779452
0.02499,23620822715.839066,-0.40824829046386296
0.025,23625229814.471714,-0.43625143588911586
0.02501,23629638757.607033,-0.4433510985214727
0.02502,23634049536.951412,-0.45360921162651446
0.02503,23638462144.21121,-0.45862330439625
0.02504,23642876571.0928,-0.4762896722078402
0.02505,23647292809.302555,-0.4876299024985031
0.02506,23651710850.546852,-0.5098537632996936
0.02507,23656130686.532055,-0.5145529756640853
0.02508,23660552308.96454,-0.5103103630798288
0.02509,23664975709.55067,-0.5033670414105182
0.0251,23669400879.996838,-0.5216505933704916
0.02511,23673827812.00939,-0.5320213182257673
0.02512,23678256497.29472,-0.5257389099176524
0.02513,23682686927.55918,-0.5257389099176524
0.02514,23687119094.50916,-0.5056498968474316
0.02515,23691552989.851017,-0.5098537632996936
0.02516,23695988605.291126,-0.49218110715695124
0.02517,23700425932.53587,-0.4876299024985031
0.02518,23704864963.291603,-0.49218110715695124
0.02519,23709305689.264713,-0.4762896722078402
0.0252,23713748102.16156,-0.46980923864981705
0.02521,23718192193.688522,-0.4607032393498821
0.02522,23722637955.551968,-0.43625143588911586
0.02523,23727085379.45827,-0.41958852075452585
0.02524,23731534457.1138,-0.4026936331284146
0.02525,23735985180.224934,-0.3820465887291706
0.02526,23740437540.49804,-0.38032176462128053
0.02527,23744891529.639484,-0.3579498961141464
0.02528,23749347139.355648,-0.328866678429223
0.02529,23753804361.35289,-0.31320615909987803
0.0253,23758263187.3376,-0.2721655269759087
0.02531,23762723609.016132,-0.2608252966852458
0.02532,23767185618.094875,-0.24609055357847567
0.02533,23771649206.28018,-0.22473328748774743
0.02534,23776114365.278446,-0.19278391494126867
0.02535,23780581086.796017,-0.17010345435994295
0.02536,23785049362.53928,-0.12591385028629826
0.02537,23789519184.214607,-0.12304527678923778
0.02538,23793990543.528362,-0.06868028197434457
0.02539,23798463432.186924,-0.07830153977496958
0.0254,23802937841.896656,-0.05541888731518413
0.02541,23807413764.36394,-0.02268046058132574
0.02542,23811891191.295147,0.01134023029066287
0.02543,23816370114.396637,0.022371868507134164
0.02544,23820850525.374794,0.05670115145331423
0.02545,23825332415.93598,0.06711560552140237
0.02546,23829815777.78658,0.10206207261596571
0.02547,23834300602.63295,0.1118593425356707
0.02548,23838786882.181477,0.12304527678923778
0.02549,23843274608.138515,0.16936453206642937
0.0255,23847763772.210453,0.1677890138035061
0.02551,23852254366.103657,0.1789749480570732
0.02552,23856746381.524494,0.21546437552259443
0.02553,23861239810.179337,0.22581937608857253
0.02554,23865734643.774563,0.22371868507134152
0.02555,23870230874.01654,0.24948506639458304
0.02556,23874728492.611637,0.2721655269759085
0.02557,23879227491.266228,0.2721655269759085
0.02558,23883727861.68669,0.2835057572665714
0.02559,23888229595.57939,0.2948459875572343
0.0256,23892732684.650696,0.3090612688845502
0.02561,23897237120.60699,0.3090612688845502
0.02562,23901742895.15463,0.28091660935968404
0.02563,23906250000.0,0.32050798254694096
0.02564,23910760743.63236,0.29356518891514405
0.02565,23915277356.29137,0.29356518891514405
0.02566,23919799712.308945,0.3090612688845502
0.02567,23924327686.017033,0.29761455522215946
0.02568,23928861151.747574,0.28616784155976865
0.02569,23933399983.83249,0.2721655269759085
0.0257,23937944056.60372,0.2747211278973779
0.02571,23942493244.393204,0.24948506639458304
0.02572,23947047421.532875,0.23711034489300117
0.02573,23951606462.354664,0.21546437552259443
0.02574,23956170241.190517,0.19016088231064027
0.02575,23960738632.37236,0.2060408459230336
0.02576,23965311510.232132,0.18314741859825207
0.02577,23969888749.101765,0.1467825944575721
0.02578,23974470223.313194,0.12474253319729145
0.02579,23979055807.198357,0.11446713662390749
0.0258,23983645375.089188,0.07938161203463998
0.02581,23988238801.317623,0.06868028197434445
0.02582,23992835960.2156,0.04578685464956305
0.02583,23997436726.115047,0.0
0.02584,24002040973.347904,-0.01134023029066287
0.02585,24006648576.24611,-0.04474373701426833
0.02586,24011259409.141586,-0.034340140987172287
0.02587,24015873346.366287,-0.07903678163100043
0.02588,24020490262.252132,-0.10302042296151674
0.02589,24025110031.13106,-0.12420065684871483
0.0259,24029732527.33501,-0.16936453206642937
0.02591,24034357625.195923,-0.18314741859825207
0.02592,24038985199.04572,-0.20701966780270634
0.02593,24043615123.216347,-0.22893427324781512
0.02594,24048247272.03973,-0.2796483563391768
0.02595,24052881519.847813,-0.2835057572665715
0.02596,24057517740.972527,-0.3048561577195728
0.02597,24062155809.745808,-0.3175264481385601
0.02598,24066795600.49959,-0.3319546962093319
0.02599,24071436987.56581,-0.3598816816647434
0.026,24076079845.2764,-0.38556782988253724
0.02601,24080724047.963303,-0.40824829046386296
0.02602,24085369469.958447,-0.42352840550845783
0.02603,24090015985.593765,-0.4349751191708486
0.02604,24094663469.201206,-0.45360921162651446
0.02605,24099311795.11269,-0.4742206897860022
0.02606,24103960837.660152,-0.4876299024985031
0.02607,24108610471.175537,-0.49220868748280233
0.02608,24113260569.99078,-0.5080935961992881
0.02609,24117911008.437805,-0.4991907197285149
0.0261,24122561660.848564,-0.5145529756640853
0.02611,24127212401.554977,-0.5036554011451931
0.02612,24131863104.888985,-0.5036554011451931
0.02613,24136513645.18252,-0.5151021148075838
0.02614,24141163896.76753,-0.5175491695067657
0.02615,24145813733.97593,-0.5175491695067657
0.02616,24150463031.139675,-0.5151021148075838
0.02617,24155111662.590683,-0.5257389099176524
0.02618,24159759502.6609,-0.5036554011451931
0.02619,24164406425.682262,-0.4968026273948594
0.0262,24169052305.9867,-0.48076197382041164
0.02621,24173697017.906147,-0.4643634602125721
0.02622,24178340435.77254,-0.4643634602125721
0.02623,24182982433.917816,-0.45275437370725774
0.02624,24187622886.67391,-0.44114528720194346
0.02625,24192261668.372757,-0.41792711419131484
0.02626,24196898653.346294,-0.4063180276860005
0.02627,24201533715.926453,-0.3891882645212855
0.02628,24206166730.445168,-0.3565338723268831
0.02629,24210797571.23438,-0.3548481235341134
0.0263,24215426112.626015,-0.3402069087198859
0.02631,24220052228.95202,-0.3018362491381718
0.02632,24224675794.54432,-0.2670089896222289
0.02633,24229296683.73486,-0.2721655269759087
0.02634,24233914770.85556,-0.23218173010628596
0.02635,24238529930.23837,-0.19735447059034317
0.02636,24243142036.215225,-0.18574538408502886
0.02637,24247750963.11805,-0.17170070493586131
0.02638,24252356585.27878,-0.1474229937786172
0.02639,24256958777.029366,-0.10448177854782867
0.0264,24261557412.701725,-0.09200874124564719
0.02641,24266152366.627804,-0.06868028197434457
0.02642,24270743513.13953,-0.04578685464956305
0.02643,24275330726.568848,-0.022893427324781526
0.02644,24279913881.247684,0.0
0.02645,24284492851.50798,0.034827259515942934
0.02646,24289067511.681664,0.06965451903188574
0.02647,24293637736.100677,0.08126360553720005
0.02648,24298203399.09695,0.10448177854782867
0.02649,24302764375.002422,0.1276999515584573
0.0265,24307320538.149033,0.11340230290662859
0.02651,24311871762.868706,0.13608276348795434
0.02652,24316417923.49338,0.18574538408502886
0.02653,24320958894.355,0.19735447059034317
0.02654,24325494549.78549,0.22057264360097179
0.02655,24330024764.116783,0.21852076045841223
0.02656,24334549411.68083,0.22893427324781512
0.02657,24339068366.80955,0.24038098691020587
0.02658,24343581503.834885,0.25302403842553
0.02659,24348088697.08877,0.27861807612754336
0.0266,24352589820.903137,0.2747211278973779
0.02661,24357084749.609936,0.3018362491381717
0.02662,24361573357.54108,0.28616784155976865
0.02663,24366055519.028515,0.28616784155976865
0.02664,24370531108.40418,0.2721655269759085
0.02665,24375000000.0,0.2835057572665714
0.02666,24379462241.477837,0.31344533564348603
0.02667,24383918042.777935,0.3018362491381717
0.02668,24388367521.64978,0.28616784155976865
0.02669,24392810795.842884,0.28752731639264745
0.0267,24397247983.10675,0.2760262237369416
0.02671,24401679201.190872,0.2902271626328574
0.02672,24406104567.84477,0.26327441423498743
0.02673,24410524200.817924,0.23814483610392018
0.02674,24414938217.859848,0.2268046058132573
0.02675,24419346736.720043,0.21546437552259443
0.02676,24423749875.14802,0.21748755958542437
0.02677,24428147750.893265,0.20896355709565748
0.02678,24432540481.7053,0.19735447059034317
0.02679,24436928185.333607,0.17170070493586131
0.0268,24441310979.5277,0.14880727761107979
0.02681,24445688982.03708,0.13736056394868904
0.02682,24450062310.611248,0.10206207261596571
0.02683,24454431082.999706,0.11609086505314298
0.02684,24458795416.951958,0.08126360553720005
0.02685,24463155430.217506,0.046004370622823657
0.02686,24467511240.545856,0.022893427324781526
0.02687,24471862965.686504,0.01160908650531431
0.02688,24476210723.388958,-0.03402069087198861
0.02689,24480554631.402714,-0.04536092116265148
0.0269,24484894807.47728,-0.05804543252657156
0.02691,24489231369.362156,-0.08126360553720005
0.02692,24493564434.806847,-0.11501092655705901
0.02693,24497894121.560856,-0.13736056394868904
0.02694,24502220547.373676,-0.1509181245690859
0.02695,24506543829.994823,-0.16252721107440024
0.02696,24510864087.17379,-0.19735447059034317
0.02697,24515181436.66008,-0.23218173010628596
0.02698,24519495996.2032,-0.2494850663945829
0.02699,24523807883.552654,-0.2670089896222289
0.027,24528117216.457935,-0.29761455522215957
0.02701,24532424112.668552,-0.3205079825469411
0.02702,24536728689.93401,-0.35154713901054874
0.02703,24541031066.003807,-0.36629483719650413
0.02704,24545331358.62745,-0.3598816816647434
0.02705,24549629685.554432,-0.4006349781836763
0.02706,24553926164.534256,-0.4120816918460671
0.02707,24558220913.31644,-0.43092875104518874
0.02708,24562514049.65047,-0.4485426135725303
0.02709,24566805691.285862,-0.46494944191717735
0.0271,24571095955.972107,-0.4643634602125721
0.02711,24575384961.45871,-0.4643634602125721
0.02712,24579672825.49517,-0.49220868748280233
0.02713,24583959665.831005,-0.4805274117119578
0.02714,24588245600.215702,-0.5039677732588826
0.02715,24592530746.398766,-0.5151021148075838
0.02716,24596815222.129707,-0.5200314339611523
0.02717,24601099145.15802,-0.5107998062338293
0.02718,24605382633.233208,-0.5151021148075838
0.02719,24609665804.104782,-0.5200314339611523
0.0272,24613948775.52223,-0.5107998062338293
0.02721,24618231665.23506,-0.5151021148075838
0.02722,24622514590.99278,-0.5200314339611523
