Record Length,Analog:7000
Sample Interval,CH:0.0000099999997
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+2.000000E-02 CH2:+2.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,5000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2
Second,Volt,Volt
-1.455000E-02,+1.280000E-02,+1.520000E-02
-1.454000E-02,+1.120000E-02,+1.440000E-02
-1.453000E-02,+1.280000E-02,+1.520000E-02
-1.452000E-02,+1.200000E-02,+1.520000E-02
-1.451000E-02,+1.200000E-02,+1.520000E-02
-1.450000E-02,+1.120000E-02,+1.520000E-02
-1.449000E-02,+1.120000E-02,+1.440000E-02
-1.448000E-02,+1.120000E-02,+1.600000E-02
-1.447000E-02,+1.200000E-02,+1.520000E-02
-1.446000E-02,+1.120000E-02,+1.440000E-02
-1.445000E-02,+1.200000E-02,+1.520000E-02
-1.444000E-02,+1.120000E-02,+1.440000E-02
-1.443000E-02,+1.200000E-02,+1.600000E-02
-1.442000E-02,+1.200000E-02,+1.440000E-02
-1.441000E-02,+1.120000E-02,+1.440000E-02
-1.440000E-02,+1.200000E-02,+1.520000E-02
-1.439000E-02,+1.120000E-02,+1.520000E-02
-1.438000E-02,+1.200000E-02,+1.600000E-02
-1.437000E-02,+1.120000E-02,+1.600000E-02
-1.436000E-02,+1.120000E-02,+1.520000E-02
-1.435000E-02,+1.200000E-02,+1.520000E-02
-1.434000E-02,+1.120000E-02,+1.680000E-02
-1.433000E-02,+1.200000E-02,+1.440000E-02
-1.432000E-02,+1.120000E-02,+1.520000E-02
-1.431000E-02,+1.200000E-02,+1.440000E-02
-1.430000E-02,+1.120000E-02,+1.600000E-02
-1.429000E-02,+1.120000E-02,+1.520000E-02
-1.428000E-02,+1.120000E-02,+1.600000E-02
-1.427000E-02,+1.200000E-02,+1.600000E-02
-1.426000E-02,+1.120000E-02,+1.520000E-02
-1.425000E-02,+1.200000E-02,+1.600000E-02
-1.424000E-02,+1.200000E-02,+1.520000E-02
-1.423000E-02,+1.120000E-02,+1.440000E-02
-1.422000E-02,+1.120000E-02,+1.520000E-02
-1.421000E-02,+1.120000E-02,+1.440000E-02
-1.420000E-02,+1.200000E-02,+1.600000E-02
-1.419000E-02,+1.120000E-02,+1.520000E-02
-1.418000E-02,+1.120000E-02,+1.600000E-02
-1.417000E-02,+1.280000E-02,+1.520000E-02
-1.416000E-02,+1.200000E-02,+1.600000E-02
-1.415000E-02,+1.120000E-02,+1.600000E-02
-1.414000E-02,+1.200000E-02,+1.600000E-02
-1.413000E-02,+1.120000E-02,+1.440000E-02
-1.412000E-02,+1.120000E-02,+1.520000E-02
-1.411000E-02,+1.200000E-02,+1.600000E-02
-1.410000E-02,+1.200000E-02,+1.520000E-02
-1.409000E-02,+1.200000E-02,+1.600000E-02
-1.408000E-02,+1.120000E-02,+1.520000E-02
-1.407000E-02,+1.120000E-02,+1.520000E-02
-1.406000E-02,+1.200000E-02,+1.600000E-02
-1.405000E-02,+1.200000E-02,+1.520000E-02
-1.404000E-02,+1.200000E-02,+1.440000E-02
-1.403000E-02,+1.120000E-02,+1.520000E-02
-1.402000E-02,+1.120000E-02,+1.520000E-02
-1.401000E-02,+1.200000E-02,+1.520000E-02
-1.400000E-02,+1.120000E-02,+1.520000E-02
-1.399000E-02,+1.200000E-02,+1.520000E-02
-1.398000E-02,+1.200000E-02,+1.520000E-02
-1.397000E-02,+1.120000E-02,+1.360000E-02
-1.396000E-02,+1.200000E-02,+1.440000E-02
-1.395000E-02,+1.280000E-02,+1.600000E-02
-1.394000E-02,+1.120000E-02,+1.600000E-02
-1.393000E-02,+1.120000E-02,+1.440000E-02
-1.392000E-02,+1.120000E-02,+1.520000E-02
-1.391000E-02,+1.120000E-02,+1.520000E-02
-1.390000E-02,+1.200000E-02,+1.600000E-02
-1.389000E-02,+1.200000E-02,+1.520000E-02
-1.388000E-02,+1.280000E-02,+1.600000E-02
-1.387000E-02,+1.200000E-02,+1.520000E-02
-1.386000E-02,+1.200000E-02,+1.600000E-02
-1.385000E-02,+1.200000E-02,+1.440000E-02
-1.384000E-02,+1.120000E-02,+1.520000E-02
-1.383000E-02,+1.120000E-02,+1.600000E-02
-1.382000E-02,+1.200000E-02,+1.520000E-02
-1.381000E-02,+1.120000E-02,+1.600000E-02
-1.380000E-02,+1.120000E-02,+1.600000E-02
-1.379000E-02,+1.200000E-02,+1.520000E-02
-1.378000E-02,+1.200000E-02,+1.520000E-02
-1.377000E-02,+1.120000E-02,+1.440000E-02
-1.376000E-02,+1.120000E-02,+1.680000E-02
-1.375000E-02,+1.200000E-02,+1.440000E-02
-1.374000E-02,+1.120000E-02,+1.520000E-02
-1.373000E-02,+1.120000E-02,+1.520000E-02
-1.372000E-02,+1.120000E-02,+1.600000E-02
-1.371000E-02,+1.120000E-02,+1.520000E-02
-1.370000E-02,+1.120000E-02,+1.440000E-02
-1.369000E-02,+1.120000E-02,+1.520000E-02
-1.368000E-02,+1.120000E-02,+1.440000E-02
-1.367000E-02,+1.200000E-02,+1.520000E-02
-1.366000E-02,+1.280000E-02,+1.520000E-02
-1.365000E-02,+1.200000E-02,+1.440000E-02
-1.364000E-02,+1.200000E-02,+1.360000E-02
-1.363000E-02,+1.200000E-02,+1.520000E-02
-1.362000E-02,+1.200000E-02,+1.600000E-02
-1.361000E-02,+1.120000E-02,+1.360000E-02
-1.360000E-02,+1.200000E-02,+1.440000E-02
-1.359000E-02,+1.200000E-02,+1.520000E-02
-1.358000E-02,+1.200000E-02,+1.440000E-02
-1.357000E-02,+1.200000E-02,+1.520000E-02
-1.356000E-02,+1.120000E-02,+1.520000E-02
-1.355000E-02,+1.120000E-02,+1.520000E-02
-1.354000E-02,+1.200000E-02,+1.520000E-02
-1.353000E-02,+1.120000E-02,+1.520000E-02
-1.352000E-02,+1.200000E-02,+1.520000E-02
-1.351000E-02,+1.200000E-02,+1.600000E-02
-1.350000E-02,+1.200000E-02,+1.520000E-02
-1.349000E-02,+1.200000E-02,+1.600000E-02
-1.348000E-02,+1.200000E-02,+1.520000E-02
-1.347000E-02,+1.200000E-02,+1.520000E-02
-1.346000E-02,+1.120000E-02,+1.520000E-02
-1.345000E-02,+1.280000E-02,+1.520000E-02
-1.344000E-02,+1.200000E-02,+1.600000E-02
-1.343000E-02,+1.200000E-02,+1.520000E-02
-1.342000E-02,+1.120000E-02,+1.520000E-02
-1.341000E-02,+1.200000E-02,+1.440000E-02
-1.340000E-02,+1.120000E-02,+1.520000E-02
-1.339000E-02,+1.200000E-02,+1.440000E-02
-1.338000E-02,+1.120000E-02,+1.440000E-02
-1.337000E-02,+1.120000E-02,+1.520000E-02
-1.336000E-02,+1.120000E-02,+1.520000E-02
-1.335000E-02,+1.200000E-02,+1.520000E-02
-1.334000E-02,+1.200000E-02,+1.440000E-02
-1.333000E-02,+1.280000E-02,+1.440000E-02
-1.332000E-02,+1.120000E-02,+1.520000E-02
-1.331000E-02,+1.200000E-02,+1.520000E-02
-1.330000E-02,+1.200000E-02,+1.440000E-02
-1.329000E-02,+1.120000E-02,+1.520000E-02
-1.328000E-02,+1.200000E-02,+1.600000E-02
-1.327000E-02,+1.120000E-02,+1.520000E-02
-1.326000E-02,+1.280000E-02,+1.520000E-02
-1.325000E-02,+1.120000E-02,+1.520000E-02
-1.324000E-02,+1.200000E-02,+1.600000E-02
-1.323000E-02,+1.200000E-02,+1.520000E-02
-1.322000E-02,+1.120000E-02,+1.600000E-02
-1.321000E-02,+1.200000E-02,+1.600000E-02
-1.320000E-02,+1.040000E-02,+1.600000E-02
-1.319000E-02,+1.200000E-02,+1.440000E-02
-1.318000E-02,+1.200000E-02,+1.440000E-02
-1.317000E-02,+1.120000E-02,+1.520000E-02
-1.316000E-02,+1.120000E-02,+1.520000E-02
-1.315000E-02,+1.200000E-02,+1.520000E-02
-1.314000E-02,+1.280000E-02,+1.600000E-02
-1.313000E-02,+1.120000E-02,+1.520000E-02
-1.312000E-02,+1.120000E-02,+1.600000E-02
-1.311000E-02,+1.120000E-02,+1.520000E-02
-1.310000E-02,+1.200000E-02,+1.520000E-02
-1.309000E-02,+1.280000E-02,+1.520000E-02
-1.308000E-02,+1.120000E-02,+1.520000E-02
-1.307000E-02,+1.200000E-02,+1.440000E-02
-1.306000E-02,+1.200000E-02,+1.520000E-02
-1.305000E-02,+1.200000E-02,+1.440000E-02
-1.304000E-02,+1.200000E-02,+1.600000E-02
-1.303000E-02,+1.120000E-02,+1.440000E-02
-1.302000E-02,+1.200000E-02,+1.360000E-02
-1.301000E-02,+1.120000E-02,+1.520000E-02
-1.300000E-02,+1.200000E-02,+1.520000E-02
-1.299000E-02,+1.120000E-02,+1.520000E-02
-1.298000E-02,+1.200000E-02,+1.440000E-02
-1.297000E-02,+1.200000E-02,+1.520000E-02
-1.296000E-02,+1.200000E-02,+1.520000E-02
-1.295000E-02,+1.200000E-02,+1.360000E-02
-1.294000E-02,+1.120000E-02,+1.440000E-02
-1.293000E-02,+1.200000E-02,+1.520000E-02
-1.292000E-02,+1.280000E-02,+1.520000E-02
-1.291000E-02,+1.200000E-02,+1.600000E-02
-1.290000E-02,+1.120000E-02,+1.520000E-02
-1.289000E-02,+1.280000E-02,+1.520000E-02
-1.288000E-02,+1.200000E-02,+1.600000E-02
-1.287000E-02,+1.120000E-02,+1.520000E-02
-1.286000E-02,+1.120000E-02,+1.600000E-02
-1.285000E-02,+1.280000E-02,+1.520000E-02
-1.284000E-02,+1.280000E-02,+1.520000E-02
-1.283000E-02,+1.200000E-02,+1.600000E-02
-1.282000E-02,+1.120000E-02,+1.520000E-02
-1.281000E-02,+1.200000E-02,+1.520000E-02
-1.280000E-02,+1.280000E-02,+1.440000E-02
-1.279000E-02,+1.120000E-02,+1.520000E-02
-1.278000E-02,+1.200000E-02,+1.440000E-02
-1.277000E-02,+1.200000E-02,+1.600000E-02
-1.276000E-02,+1.120000E-02,+1.520000E-02
-1.275000E-02,+1.120000E-02,+1.440000E-02
-1.274000E-02,+1.200000E-02,+1.520000E-02
-1.273000E-02,+1.120000E-02,+1.520000E-02
-1.272000E-02,+1.200000E-02,+1.440000E-02
-1.271000E-02,+1.120000E-02,+1.440000E-02
-1.270000E-02,+1.120000E-02,+1.440000E-02
-1.269000E-02,+1.120000E-02,+1.520000E-02
-1.268000E-02,+1.280000E-02,+1.440000E-02
-1.267000E-02,+1.280000E-02,+1.440000E-02
-1.266000E-02,+1.200000E-02,+1.440000E-02
-1.265000E-02,+1.200000E-02,+1.440000E-02
-1.264000E-02,+1.120000E-02,+1.600000E-02
-1.263000E-02,+1.200000E-02,+1.600000E-02
-1.262000E-02,+1.120000E-02,+1.520000E-02
-1.261000E-02,+1.120000E-02,+1.520000E-02
-1.260000E-02,+1.280000E-02,+1.440000E-02
-1.259000E-02,+1.120000E-02,+1.600000E-02
-1.258000E-02,+1.200000E-02,+1.440000E-02
-1.257000E-02,+1.200000E-02,+1.440000E-02
-1.256000E-02,+1.120000E-02,+1.440000E-02
-1.255000E-02,+1.200000E-02,+1.600000E-02
-1.254000E-02,+1.120000E-02,+1.440000E-02
-1.253000E-02,+1.120000E-02,+1.520000E-02
-1.252000E-02,+1.200000E-02,+1.440000E-02
-1.251000E-02,+1.120000E-02,+1.520000E-02
-1.250000E-02,+1.120000E-02,+1.520000E-02
-1.249000E-02,+1.120000E-02,+1.600000E-02
-1.248000E-02,+1.200000E-02,+1.440000E-02
-1.247000E-02,+1.200000E-02,+1.600000E-02
-1.246000E-02,+1.120000E-02,+1.520000E-02
-1.245000E-02,+1.120000E-02,+1.520000E-02
-1.244000E-02,+1.120000E-02,+1.520000E-02
-1.243000E-02,+1.200000E-02,+1.440000E-02
-1.242000E-02,+1.200000E-02,+1.600000E-02
-1.241000E-02,+1.200000E-02,+1.600000E-02
-1.240000E-02,+1.200000E-02,+1.520000E-02
-1.239000E-02,+1.120000E-02,+1.520000E-02
-1.238000E-02,+1.120000E-02,+1.520000E-02
-1.237000E-02,+1.120000E-02,+1.520000E-02
-1.236000E-02,+1.280000E-02,+1.520000E-02
-1.235000E-02,+1.200000E-02,+1.440000E-02
-1.234000E-02,+1.120000E-02,+1.600000E-02
-1.233000E-02,+1.200000E-02,+1.600000E-02
-1.232000E-02,+1.200000E-02,+1.520000E-02
-1.231000E-02,+1.120000E-02,+1.520000E-02
-1.230000E-02,+1.120000E-02,+1.520000E-02
-1.229000E-02,+1.120000E-02,+1.520000E-02
-1.228000E-02,+1.120000E-02,+1.520000E-02
-1.227000E-02,+1.120000E-02,+1.520000E-02
-1.226000E-02,+1.120000E-02,+1.520000E-02
-1.225000E-02,+1.200000E-02,+1.600000E-02
-1.224000E-02,+1.200000E-02,+1.440000E-02
-1.223000E-02,+1.120000E-02,+1.520000E-02
-1.222000E-02,+1.120000E-02,+1.600000E-02
-1.221000E-02,+1.120000E-02,+1.520000E-02
-1.220000E-02,+1.040000E-02,+1.520000E-02
-1.219000E-02,+1.120000E-02,+1.600000E-02
-1.218000E-02,+1.120000E-02,+1.520000E-02
-1.217000E-02,+1.120000E-02,+1.440000E-02
-1.216000E-02,+1.200000E-02,+1.520000E-02
-1.215000E-02,+1.200000E-02,+1.520000E-02
-1.214000E-02,+1.200000E-02,+1.440000E-02
-1.213000E-02,+1.200000E-02,+1.680000E-02
-1.212000E-02,+1.120000E-02,+1.360000E-02
-1.211000E-02,+1.200000E-02,+1.600000E-02
-1.210000E-02,+1.200000E-02,+1.520000E-02
-1.209000E-02,+1.200000E-02,+1.520000E-02
-1.208000E-02,+1.280000E-02,+1.520000E-02
-1.207000E-02,+1.120000E-02,+1.520000E-02
-1.206000E-02,+1.200000E-02,+1.600000E-02
-1.205000E-02,+1.200000E-02,+1.520000E-02
-1.204000E-02,+1.200000E-02,+1.520000E-02
-1.203000E-02,+1.120000E-02,+1.600000E-02
-1.202000E-02,+1.200000E-02,+1.520000E-02
-1.201000E-02,+1.120000E-02,+1.600000E-02
-1.200000E-02,+1.120000E-02,+1.440000E-02
-1.199000E-02,+1.200000E-02,+1.440000E-02
-1.198000E-02,+1.200000E-02,+1.520000E-02
-1.197000E-02,+1.120000E-02,+1.520000E-02
-1.196000E-02,+1.120000E-02,+1.520000E-02
-1.195000E-02,+1.200000E-02,+1.520000E-02
-1.194000E-02,+1.120000E-02,+1.600000E-02
-1.193000E-02,+1.200000E-02,+1.440000E-02
-1.192000E-02,+1.200000E-02,+1.520000E-02
-1.191000E-02,+1.200000E-02,+1.520000E-02
-1.190000E-02,+1.280000E-02,+1.520000E-02
-1.189000E-02,+1.120000E-02,+1.520000E-02
-1.188000E-02,+1.200000E-02,+1.520000E-02
-1.187000E-02,+1.200000E-02,+1.520000E-02
-1.186000E-02,+1.200000E-02,+1.520000E-02
-1.185000E-02,+1.200000E-02,+1.520000E-02
-1.184000E-02,+1.200000E-02,+1.600000E-02
-1.183000E-02,+1.200000E-02,+1.440000E-02
-1.182000E-02,+1.200000E-02,+1.520000E-02
-1.181000E-02,+1.200000E-02,+1.440000E-02
-1.180000E-02,+1.200000E-02,+1.520000E-02
-1.179000E-02,+1.200000E-02,+1.520000E-02
-1.178000E-02,+1.120000E-02,+1.600000E-02
-1.177000E-02,+1.120000E-02,+1.520000E-02
-1.176000E-02,+1.120000E-02,+1.520000E-02
-1.175000E-02,+1.120000E-02,+1.440000E-02
-1.174000E-02,+1.200000E-02,+1.520000E-02
-1.173000E-02,+1.120000E-02,+1.440000E-02
-1.172000E-02,+1.120000E-02,+1.440000E-02
-1.171000E-02,+1.120000E-02,+1.600000E-02
-1.170000E-02,+1.200000E-02,+1.440000E-02
-1.169000E-02,+1.200000E-02,+1.440000E-02
-1.168000E-02,+1.120000E-02,+1.600000E-02
-1.167000E-02,+1.120000E-02,+1.520000E-02
-1.166000E-02,+1.200000E-02,+1.600000E-02
-1.165000E-02,+1.120000E-02,+1.520000E-02
-1.164000E-02,+1.120000E-02,+1.520000E-02
-1.163000E-02,+1.200000E-02,+1.600000E-02
-1.162000E-02,+1.120000E-02,+1.600000E-02
-1.161000E-02,+1.200000E-02,+1.440000E-02
-1.160000E-02,+1.200000E-02,+1.520000E-02
-1.159000E-02,+1.200000E-02,+1.440000E-02
-1.158000E-02,+1.120000E-02,+1.440000E-02
-1.157000E-02,+1.200000E-02,+1.440000E-02
-1.156000E-02,+1.200000E-02,+1.520000E-02
-1.155000E-02,+1.120000E-02,+1.600000E-02
-1.154000E-02,+1.120000E-02,+1.600000E-02
-1.153000E-02,+1.120000E-02,+1.440000E-02
-1.152000E-02,+1.120000E-02,+1.440000E-02
-1.151000E-02,+1.120000E-02,+1.520000E-02
-1.150000E-02,+1.120000E-02,+1.440000E-02
-1.149000E-02,+1.200000E-02,+1.520000E-02
-1.148000E-02,+1.120000E-02,+1.440000E-02
-1.147000E-02,+1.200000E-02,+1.520000E-02
-1.146000E-02,+1.200000E-02,+1.520000E-02
-1.145000E-02,+1.120000E-02,+1.520000E-02
-1.144000E-02,+1.200000E-02,+1.440000E-02
-1.143000E-02,+1.200000E-02,+1.440000E-02
-1.142000E-02,+1.200000E-02,+1.520000E-02
-1.141000E-02,+1.280000E-02,+1.440000E-02
-1.140000E-02,+1.120000E-02,+1.520000E-02
-1.139000E-02,+1.200000E-02,+1.600000E-02
-1.138000E-02,+1.040000E-02,+1.520000E-02
-1.137000E-02,+1.200000E-02,+1.440000E-02
-1.136000E-02,+1.120000E-02,+1.520000E-02
-1.135000E-02,+1.120000E-02,+1.600000E-02
-1.134000E-02,+1.120000E-02,+1.600000E-02
-1.133000E-02,+1.120000E-02,+1.520000E-02
-1.132000E-02,+1.200000E-02,+1.520000E-02
-1.131000E-02,+1.120000E-02,+1.520000E-02
-1.130000E-02,+1.120000E-02,+1.520000E-02
-1.129000E-02,+1.200000E-02,+1.440000E-02
-1.128000E-02,+1.200000E-02,+1.520000E-02
-1.127000E-02,+1.120000E-02,+1.600000E-02
-1.126000E-02,+1.120000E-02,+1.440000E-02
-1.125000E-02,+1.200000E-02,+1.680000E-02
-1.124000E-02,+1.040000E-02,+1.520000E-02
-1.123000E-02,+1.200000E-02,+1.520000E-02
-1.122000E-02,+1.200000E-02,+1.520000E-02
-1.121000E-02,+1.120000E-02,+1.440000E-02
-1.120000E-02,+1.200000E-02,+1.600000E-02
-1.119000E-02,+1.280000E-02,+1.600000E-02
-1.118000E-02,+1.120000E-02,+1.520000E-02
-1.117000E-02,+1.200000E-02,+1.520000E-02
-1.116000E-02,+1.120000E-02,+1.600000E-02
-1.115000E-02,+1.200000E-02,+1.600000E-02
-1.114000E-02,+1.120000E-02,+1.440000E-02
-1.113000E-02,+1.280000E-02,+1.520000E-02
-1.112000E-02,+1.200000E-02,+1.520000E-02
-1.111000E-02,+1.200000E-02,+1.520000E-02
-1.110000E-02,+1.120000E-02,+1.440000E-02
-1.109000E-02,+1.120000E-02,+1.360000E-02
-1.108000E-02,+1.120000E-02,+1.520000E-02
-1.107000E-02,+1.200000E-02,+1.600000E-02
-1.106000E-02,+1.200000E-02,+1.520000E-02
-1.105000E-02,+1.120000E-02,+1.520000E-02
-1.104000E-02,+1.120000E-02,+1.360000E-02
-1.103000E-02,+1.120000E-02,+1.440000E-02
-1.102000E-02,+1.120000E-02,+1.600000E-02
-1.101000E-02,+1.120000E-02,+1.600000E-02
-1.100000E-02,+1.120000E-02,+1.520000E-02
-1.099000E-02,+1.200000E-02,+1.360000E-02
-1.098000E-02,+1.200000E-02,+1.520000E-02
-1.097000E-02,+1.120000E-02,+1.520000E-02
-1.096000E-02,+1.200000E-02,+1.360000E-02
-1.095000E-02,+1.200000E-02,+1.520000E-02
-1.094000E-02,+1.120000E-02,+1.520000E-02
-1.093000E-02,+1.120000E-02,+1.520000E-02
-1.092000E-02,+1.280000E-02,+1.520000E-02
-1.091000E-02,+1.200000E-02,+1.520000E-02
-1.090000E-02,+1.120000E-02,+1.440000E-02
-1.089000E-02,+1.200000E-02,+1.520000E-02
-1.088000E-02,+1.120000E-02,+1.520000E-02
-1.087000E-02,+1.200000E-02,+1.360000E-02
-1.086000E-02,+1.120000E-02,+1.440000E-02
-1.085000E-02,+1.280000E-02,+1.440000E-02
-1.084000E-02,+1.120000E-02,+1.520000E-02
-1.083000E-02,+1.200000E-02,+1.440000E-02
-1.082000E-02,+1.120000E-02,+1.520000E-02
-1.081000E-02,+1.120000E-02,+1.520000E-02
-1.080000E-02,+1.120000E-02,+1.440000E-02
-1.079000E-02,+1.120000E-02,+1.520000E-02
-1.078000E-02,+1.120000E-02,+1.600000E-02
-1.077000E-02,+1.200000E-02,+1.440000E-02
-1.076000E-02,+1.120000E-02,+1.440000E-02
-1.075000E-02,+1.120000E-02,+1.520000E-02
-1.074000E-02,+1.200000E-02,+1.520000E-02
-1.073000E-02,+1.120000E-02,+1.440000E-02
-1.072000E-02,+1.120000E-02,+1.600000E-02
-1.071000E-02,+1.120000E-02,+1.520000E-02
-1.070000E-02,+1.200000E-02,+1.600000E-02
-1.069000E-02,+1.120000E-02,+1.600000E-02
-1.068000E-02,+1.120000E-02,+1.520000E-02
-1.067000E-02,+1.200000E-02,+1.440000E-02
-1.066000E-02,+1.040000E-02,+1.600000E-02
-1.065000E-02,+1.200000E-02,+1.520000E-02
-1.064000E-02,+1.200000E-02,+1.520000E-02
-1.063000E-02,+1.200000E-02,+1.600000E-02
-1.062000E-02,+1.280000E-02,+1.520000E-02
-1.061000E-02,+1.120000E-02,+1.520000E-02
-1.060000E-02,+1.200000E-02,+1.520000E-02
-1.059000E-02,+1.200000E-02,+1.600000E-02
-1.058000E-02,+1.280000E-02,+1.440000E-02
-1.057000E-02,+1.120000E-02,+1.520000E-02
-1.056000E-02,+1.200000E-02,+1.520000E-02
-1.055000E-02,+1.120000E-02,+1.520000E-02
-1.054000E-02,+1.120000E-02,+1.440000E-02
-1.053000E-02,+1.120000E-02,+1.440000E-02
-1.052000E-02,+1.200000E-02,+1.520000E-02
-1.051000E-02,+1.200000E-02,+1.520000E-02
-1.050000E-02,+1.200000E-02,+1.440000E-02
-1.049000E-02,+1.200000E-02,+1.520000E-02
-1.048000E-02,+1.200000E-02,+1.520000E-02
-1.047000E-02,+1.200000E-02,+1.520000E-02
-1.046000E-02,+1.200000E-02,+1.520000E-02
-1.045000E-02,+1.120000E-02,+1.440000E-02
-1.044000E-02,+1.200000E-02,+1.440000E-02
-1.043000E-02,+1.120000E-02,+1.600000E-02
-1.042000E-02,+1.200000E-02,+1.440000E-02
-1.041000E-02,+1.120000E-02,+1.440000E-02
-1.040000E-02,+1.280000E-02,+1.600000E-02
-1.039000E-02,+1.120000E-02,+1.520000E-02
-1.038000E-02,+1.200000E-02,+1.440000E-02
-1.037000E-02,+1.120000E-02,+1.600000E-02
-1.036000E-02,+1.120000E-02,+1.520000E-02
-1.035000E-02,+1.120000E-02,+1.520000E-02
-1.034000E-02,+1.200000E-02,+1.440000E-02
-1.033000E-02,+1.120000E-02,+1.520000E-02
-1.032000E-02,+1.120000E-02,+1.520000E-02
-1.031000E-02,+1.200000E-02,+1.600000E-02
-1.030000E-02,+1.120000E-02,+1.520000E-02
-1.029000E-02,+1.120000E-02,+1.600000E-02
-1.028000E-02,+1.200000E-02,+1.520000E-02
-1.027000E-02,+1.280000E-02,+1.440000E-02
-1.026000E-02,+1.200000E-02,+1.440000E-02
-1.025000E-02,+1.200000E-02,+1.440000E-02
-1.024000E-02,+1.040000E-02,+1.520000E-02
-1.023000E-02,+1.200000E-02,+1.520000E-02
-1.022000E-02,+1.200000E-02,+1.440000E-02
-1.021000E-02,+1.200000E-02,+1.520000E-02
-1.020000E-02,+1.280000E-02,+1.600000E-02
-1.019000E-02,+1.200000E-02,+1.520000E-02
-1.018000E-02,+1.120000E-02,+1.600000E-02
-1.017000E-02,+1.200000E-02,+1.520000E-02
-1.016000E-02,+1.200000E-02,+1.440000E-02
-1.015000E-02,+1.200000E-02,+1.520000E-02
-1.014000E-02,+1.120000E-02,+1.520000E-02
-1.013000E-02,+1.120000E-02,+1.600000E-02
-1.012000E-02,+1.200000E-02,+1.520000E-02
-1.011000E-02,+1.120000E-02,+1.600000E-02
-1.010000E-02,+1.280000E-02,+1.520000E-02
-1.009000E-02,+1.200000E-02,+1.600000E-02
-1.008000E-02,+1.120000E-02,+1.600000E-02
-1.007000E-02,+1.120000E-02,+1.520000E-02
-1.006000E-02,+1.120000E-02,+1.600000E-02
-1.005000E-02,+1.200000E-02,+1.600000E-02
-1.004000E-02,+1.200000E-02,+1.520000E-02
-1.003000E-02,+1.120000E-02,+1.600000E-02
-1.002000E-02,+1.200000E-02,+1.600000E-02
-1.001000E-02,+1.120000E-02,+1.520000E-02
-1.000000E-02,+1.120000E-02,+1.600000E-02
-9.990000E-03,+1.200000E-02,+1.600000E-02
-9.980000E-03,+1.200000E-02,+1.360000E-02
-9.970000E-03,+1.200000E-02,+1.520000E-02
-9.960000E-03,+1.200000E-02,+1.440000E-02
-9.950000E-03,+1.200000E-02,+1.440000E-02
-9.940000E-03,+1.280000E-02,+1.520000E-02
-9.930000E-03,+1.120000E-02,+1.520000E-02
-9.920000E-03,+1.200000E-02,+1.520000E-02
-9.910000E-03,+1.200000E-02,+1.440000E-02
-9.900000E-03,+1.200000E-02,+1.520000E-02
-9.890000E-03,+1.200000E-02,+1.520000E-02
-9.880000E-03,+1.280000E-02,+1.520000E-02
-9.870000E-03,+1.120000E-02,+1.520000E-02
-9.860000E-03,+1.120000E-02,+1.520000E-02
-9.850000E-03,+1.120000E-02,+1.520000E-02
-9.840000E-03,+1.120000E-02,+1.440000E-02
-9.830000E-03,+1.200000E-02,+1.680000E-02
-9.820000E-03,+1.120000E-02,+1.600000E-02
-9.810000E-03,+1.200000E-02,+1.440000E-02
-9.800000E-03,+1.280000E-02,+1.360000E-02
-9.790000E-03,+1.200000E-02,+1.520000E-02
-9.780000E-03,+1.200000E-02,+1.440000E-02
-9.770000E-03,+1.200000E-02,+1.440000E-02
-9.760000E-03,+1.120000E-02,+1.440000E-02
-9.750000E-03,+1.200000E-02,+1.520000E-02
-9.740000E-03,+1.120000E-02,+1.440000E-02
-9.730000E-03,+1.120000E-02,+1.520000E-02
-9.720000E-03,+1.200000E-02,+1.600000E-02
-9.710000E-03,+1.200000E-02,+1.520000E-02
-9.700000E-03,+1.120000E-02,+1.600000E-02
-9.690000E-03,+1.120000E-02,+1.600000E-02
-9.680000E-03,+1.120000E-02,+1.440000E-02
-9.670000E-03,+1.120000E-02,+1.520000E-02
-9.660000E-03,+1.200000E-02,+1.520000E-02
-9.650000E-03,+1.200000E-02,+1.520000E-02
-9.640000E-03,+1.120000E-02,+1.600000E-02
-9.630000E-03,+1.120000E-02,+1.520000E-02
-9.620000E-03,+1.120000E-02,+1.520000E-02
-9.610000E-03,+1.200000E-02,+1.520000E-02
-9.600000E-03,+1.280000E-02,+1.520000E-02
-9.590000E-03,+1.120000E-02,+1.440000E-02
-9.580000E-03,+1.120000E-02,+1.520000E-02
-9.570000E-03,+1.200000E-02,+1.360000E-02
-9.560000E-03,+1.120000E-02,+1.520000E-02
-9.550000E-03,+1.200000E-02,+1.440000E-02
-9.540000E-03,+1.120000E-02,+1.440000E-02
-9.530000E-03,+1.120000E-02,+1.520000E-02
-9.520000E-03,+1.200000E-02,+1.600000E-02
-9.510000E-03,+1.120000E-02,+1.680000E-02
-9.500000E-03,+1.200000E-02,+1.520000E-02
-9.490000E-03,+1.200000E-02,+1.520000E-02
-9.480000E-03,+1.200000E-02,+1.440000E-02
-9.470000E-03,+1.280000E-02,+1.520000E-02
